review_date,rating,review_text,cleaned_review_text,llm_labels
2023-08-10 22:09:12,1,بيعلق ومش عارفه استخدمه,بيعلق ومش عارفه استخدمه,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2023-10-09 14:57:31,1,عندي مشكله في الشغل البرنامج ده لا يقبل الحساب في بنك مصر مع العلم رقم الهاتف مسجل في البنك,عندي مشكله في الشغل البرنامج ده لا يقبل الحساب في بنك مصر مع العلم رقم الهاتف مسجل في البنك,"[{'aspect_term': 'التوافق مع بنك مصر', 'polarity': 'negative'}]"
2024-11-26 10:13:21,5,برنامج ممتاز جدا يستحق خمس نجوم,برنامج ممتاز جدا يستحق خمس نجوم,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2023-03-28 00:38:46,5,أكثر من رائع,أكثر من رائع,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-05-28 15:58:30,5,برنامج جميل جداً جداً,برنامج جميل جداً جداً,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-05-23 17:17:36,4,جيده,جيده,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-03-06 22:30:34,1,اعطاله كتير,اعطاله كتير,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2022-04-06 07:51:32,4,تطبيق رائع جدا بس يا ريت تدعموا التحويل من المحافظ الالكترونيه احول من محفظه الكترونيه الى حسابي بالبنك لو الميزه نزلت في التطبيق يبقى التطبيق رائع جدا فكره جميله ومفيش تطبيق في مصر عمله الا في الدول الاجنبيه يا ريت رجاء تعملوا الخدمه ديت وشكرا,تطبيق رائع جدا بس يا ريت تدعموا التحويل من المحافظ الالكترونيه احول من محفظه الكترونيه الى حسابي بالبنك لو الميزه نزلت في التطبيق يبقى التطبيق رائع جدا فكره جميله ومفيش تطبيق في مصر عمله الا في الدول الاجنبيه يا ريت رجاء تعملوا الخدمه ديت وشكرا,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'تحويل الأموال من المحافظ الإلكترونية', 'polarity': 'negative'}, {'aspect_term': 'مميزات التطبيق', 'polarity': 'positive'}]"
2023-07-26 13:38:53,5,برنامج تابع البنك المركزى كويس جدا التعامل,برنامج تابع البنك المركزى كويس جدا التعامل,"[{'aspect_term': 'التعامل مع البرنامج', 'polarity': 'positive'}]"
2023-11-30 15:46:06,1,أصبح تطبيق فاشل,أصبح تطبيق فاشل,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-06-14 03:19:15,1,لا يفتح,لا يفتح,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-09-26 03:21:59,5,هايل,هايل,[]
2022-06-13 14:25:42,2,برنامج له سمعه طيبه بين الناس ولكن انا اتصلت بخدمه العملاء أكثر من مرة لحل مشكلة IPN عند التسجيل مع العلم بأن الهاتف الخاص بي حديث وهو شاومي نوت 10 لايت والاندرويد 12 فبرجاء الافاده والسرعه في حل المشكله,برنامج له سمعه طيبه بين الناس ولكن انا اتصلت بخدمه العملاء أكثر من مرة لحل مشكلة IPN عند التسجيل مع العلم بأن الهاتف الخاص بي حديث وهو شاومي نوت 10 لايت والاندرويد 12 فبرجاء الافاده والسرعه في حل المشكله,"[{'aspect_term': 'سمعة التطبيق', 'polarity': 'positive'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}, {'aspect_term': 'حل مشكلة IPN', 'polarity': 'negative'}]"
2023-04-28 02:27:07,5,رائع,رائع,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-05-18 16:48:56,5,منتازة,منتازة,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-05-06 12:16:05,5,في مشكلة حاليا في شحن الرصيد للموبايل او سداد الفواتير نتمني حلها,في مشكلة حاليا في شحن الرصيد للموبايل او سداد الفواتير نتمني حلها,"[{'aspect_term': 'شحن الرصيد', 'polarity': 'negative'}, {'aspect_term': 'سداد الفواتير', 'polarity': 'negative'}]"
2022-07-26 06:57:34,5,جميل جدا,جميل جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2022-04-26 10:46:05,5,برنامج ممتاز,برنامج ممتاز,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2025-05-06 23:23:33,1,سيئ جدا وخدمه العملاء زى الزفت ولا بيردو فون ولا واتس,سيئ جدا وخدمه العملاء زى الزفت ولا بيردو فون ولا واتس,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}]"
2025-03-31 12:02:47,5,ممتاز وخدمة رائعة,ممتاز وخدمة رائعة,"[{'aspect_term': 'خدمة العملاء', 'polarity': 'positive'}, {'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2023-07-09 10:35:26,1,مش عاوز يفتح خالص حسابي مع اني موبيلي حديث,مش عاوز يفتح خالص حسابي مع اني موبيلي حديث,"[{'aspect_term': 'فتح الحساب', 'polarity': 'negative'}]"
2022-09-25 10:24:25,3,هل يدعم التطبيق فيز المرتبات الحكومية ميزة,هل يدعم التطبيق فيز المرتبات الحكومية ميزة,"[{'aspect_term': 'دعم فيزا المرتبات الحكومية', 'polarity': 'neutral'}]"
2024-03-21 18:34:51,5,رائع,رائع,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-11-11 09:49:55,1,تحت التجربه,تحت التجربه,[]
2024-10-16 11:22:57,1,انا نزلت التطبيق وبيقولى اكتبى رقم هاتفك مابيكتبش,انا نزلت التطبيق وبيقولى اكتبى رقم هاتفك مابيكتبش,"[{'aspect_term': 'تسجيل رقم الهاتف', 'polarity': 'negative'}]"
2024-02-07 12:37:31,4,أنا غيرت الرأي التطبيق ممتاز غير الأول تماما,أنا غيرت الرأي التطبيق ممتاز غير الأول تماما,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2025-08-14 21:14:10,5,ممتاز جدآ,ممتاز جدآ,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-11-03 14:08:52,5,ممتاز جدا جدا شكرا لكل القائمين على التطبيق,ممتاز جدا جدا شكرا لكل القائمين على التطبيق,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2022-04-10 19:16:32,4,ليه بيطلب الرقم السرى للكارت ورقم المكنة ولا رقم اللى فى ظهر الكارت,ليه بيطلب الرقم السرى للكارت ورقم المكنة ولا رقم اللى فى ظهر الكارت,"[{'aspect_term': 'أمان بيانات البطاقة', 'polarity': 'negative'}]"
2023-05-25 15:27:08,5,ممتازة,ممتازة,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-11-12 14:32:19,5,ممتاز جدا,ممتاز جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-04-16 16:20:03,1,بعد تحميل التطبيق يتعذر ارسال رساله وبالتالي لا اعرف افتح التطبيق واستخدمه برجاء حل هذه المشكله مع العلم احاول من اسبوعين فتح التطبيق ولم اعرف مع العلم هذا التطبيق كان المفضل لي,بعد تحميل التطبيق يتعذر ارسال رساله وبالتالي لا اعرف افتح التطبيق واستخدمه برجاء حل هذه المشكله مع العلم احاول من اسبوعين فتح التطبيق ولم اعرف مع العلم هذا التطبيق كان المفضل لي,"[{'aspect_term': 'إرسال الرسائل', 'polarity': 'negative'}, {'aspect_term': 'فتح التطبيق', 'polarity': 'negative'}, {'aspect_term': 'استخدام التطبيق', 'polarity': 'negative'}]"
2025-06-24 14:43:42,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-04-03 10:48:31,5,ممتاز تمام,ممتاز تمام,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-09-05 10:19:15,5,متاز,متاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-03-01 02:39:52,1,مش عايز يفتح,مش عايز يفتح,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2023-08-31 16:33:38,1,سئ للغاية,سئ للغاية,"[{'aspect_term': 'التطبيق', 'polarity': 'negative'}]"
2022-05-26 16:15:50,1,لماذا لا يتم تغيير رقم الهاتف,لماذا لا يتم تغيير رقم الهاتف,"[{'aspect_term': 'تغيير رقم الهاتف', 'polarity': 'negative'}]"
2025-03-28 21:31:15,5,تجربه رائعه جدا جدا,تجربه رائعه جدا جدا,"[{'aspect_term': 'التجربة', 'polarity': 'positive'}]"
2023-06-10 23:39:27,5,برنامج اكتر من رائع,برنامج اكتر من رائع,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2023-10-03 23:25:19,5,تمام,تمام,[]
2023-06-26 15:08:16,4,جيد,جيد,[]
2025-05-31 16:13:06,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-07-10 21:08:28,5,من احسن التطبيقات,من احسن التطبيقات,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2023-05-22 10:06:46,5,تمام,تمام,[]
2024-03-27 23:25:14,3,أنا عاوز اعرف حاجه هو فى عطل فى البىرنامج كل ما أجى أدخل على البرنامج يعمل خروج مفاجئ وقمت بحذفه أكثر من مرة و أحمله ونفس المشكلة هى هى مفيش فايدة أرجو تصليح هذا العطل,أنا عاوز اعرف حاجه هو فى عطل فى البىرنامج كل ما أجى أدخل على البرنامج يعمل خروج مفاجئ وقمت بحذفه أكثر من مرة و أحمله ونفس المشكلة هى هى مفيش فايدة أرجو تصليح هذا العطل,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-10-01 13:24:26,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-01-31 12:24:28,5,عند تسجيل الدخول رقم الموبايل غير مفعلة بعد كتابة الاسم والاميل وتاريخ الميلاد والموافقة على الشروط والضغط على تسجيل بيرجع لنفس الصفحة مرة اخرى ولا يدخلنى على البرنامج ارجو الحل قمت بحزف التطبيق وتنزيلة من جديد,عند تسجيل الدخول رقم الموبايل غير مفعلة بعد كتابة الاسم والاميل وتاريخ الميلاد والموافقة على الشروط والضغط على تسجيل بيرجع لنفس الصفحة مرة اخرى ولا يدخلنى على البرنامج ارجو الحل قمت بحزف التطبيق وتنزيلة من جديد,"[{'aspect_term': 'عملية التسجيل', 'polarity': 'negative'}]"
2024-12-09 21:08:44,5,تجربه ممتازه,تجربه ممتازه,"[{'aspect_term': 'تجربة التطبيق', 'polarity': 'positive'}]"
2025-08-29 18:29:20,5,ممتاز جدا,ممتاز جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-01-15 11:24:49,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-03-26 04:13:22,1,التطبيق كان يعمل بشكل ممتاز ولاكن الان لا يفتح تمام,التطبيق كان يعمل بشكل ممتاز ولاكن الان لا يفتح تمام,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-05-02 10:36:27,1,لا توجد استجابة ممثلي الخدمة لا يقومون بالرد,لا توجد استجابة ممثلي الخدمة لا يقومون بالرد,"[{'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}]"
2024-05-29 23:18:38,5,نعم,نعم,[]
2024-11-27 21:36:59,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-06-01 01:28:44,4,جيد جدا,جيد جدا,[]
2024-11-20 12:51:26,1,تم تنزيل البرنامج على تليفون هواوي ولم يعمل ابدا ما الحل,تم تنزيل البرنامج على تليفون هواوي ولم يعمل ابدا ما الحل,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
